Item name,Price,Order num,Review num,Item url
MIXCUBIC Autumn Europe style retro Scratch hole washing jeans for men ripped jeans,$19.35 - 21.51,27,9,https://www.aliexpress.com/item/2015-new-Autumn-Europe-style-retro-Scratch-hole-washing-jeans-for-men-Business-casual-slim-ripped/32424830246.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-13&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Jeans Men Autumn Winter light Grey Male Slim Fit Zipper Casual Denim Trousers,$25.11,27,10,https://www.aliexpress.com/item/Brand-Fashion-Jeans-Men-2017-Autumn-Winter-New-light-Grey-Male-Slim-Fit-Zipper-Casual-Denim/32838426325.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-14&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
MOTUWETHFR Ripped Jeans Spring 2018 New Slim Fit Hole Casual Side Stripe Design Pants,$30.24,27,16,https://www.aliexpress.com/item/High-Quality-Ripped-Jeans-Men-Spring-2018-New-Slim-Fit-Hole-Mens-Jeans-Casual-Side-Stripe/32847506028.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-15&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Gingtto Skinny Jeans For Guys Stretch Light Blue Ripped Denim Jeans For Men Pants,$25.78,27,17,https://www.aliexpress.com/item/Gingtto-Skinny-Jeans-For-Guys-Stretch-Jeans-Light-Blue-Ripped-Denim-Jeans-For-Men-Slim-Fit/32860640702.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-16&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Newsosoo 2018 New Designer Italian luxury Rose Embroidered Slim Fit Mens Jeans,$27.81 - 32.57,27,8,https://www.aliexpress.com/item/2018-New-Designer-Men-Jeans-Famous-Brand-Italian-luxury-Rose-Embroidered-Jeans-Slim-Fit-Mens-Printed/32859232195.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-17&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
DTYNZ Men Baggy Denim Harem pants Male Loose Low drop Crotch Jeans Hip Hop street,$31.00 - 32.50,27,7,https://www.aliexpress.com/item/Men-Baggy-Denim-Harem-pants-Male-Loose-Low-drop-Crotch-Jeans-Hip-Hop-street-dance-Drawstring/32880637706.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-18&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
superably 2017 Slim Fit Ripped Denim Trousers Mens Jeans With Logo UE237,$30.71,27,18,https://www.aliexpress.com/item/2017-Slim-Fit-Jeans-Men-New-Famous-Brand-Superably-Jeans-Ripped-Denim-Trousers-High-Quality-Mens/32777866600.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-19&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Vomint Mens Denim Pants Summer Thin Slim Regular Fit Straight Jeans Elasticity,$19.51,27,14,https://www.aliexpress.com/item/Vomint-2017-New-Mens-Jeans-Denim-Pants-Summer-Thin-Slim-Regular-Fit-Straight-Jeans-Elasticity-Stretchy/32822251511.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-20&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
DANTBULUN Ripped Biker Jeans 100% Cotton Slim Fit Motorcycle Men's Skinny Hole Denim,$10.17 - 12.41,27,16,https://www.aliexpress.com/item/New-Fashion-Mens-Ripped-Biker-Jeans-100-Cotton-Slim-Fit-Motorcycle-Jeans-Men-s-Skinny-Hole/32878522032.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-21&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Idopy 2018 New American USA Flag Printed Straight Slim Fit Trousers Plus Size Jeans,$18.74 - 20.24,27,8,https://www.aliexpress.com/item/2016-New-Fashion-Mens-American-USA-Flag-Printed-Jeans-Straight-Slim-Fit-Trousers-Plus-Size-38/32616443771.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-22&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
LetsKeep patchwork Denim jeans for men biker skinny ripped jeans punk plaid Designer,$31.19 - 35.09,27,14,https://www.aliexpress.com/item/LetsKeep-2017-New-slim-straight-jeans-for-men-biker-vintage-ripped-jeans-mens-plaid-Designer-splice/32796727242.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-23&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
DIAOOAID 2018 Streetwear Men's Jeans Retro Pants Knee Hole Slim Tide Male Hiphop,$12.43,27,8,https://www.aliexpress.com/item/DIAOOAID-2018-Streetwear-Men-s-Jeans-Retro-Pants-Knee-Hole-Slim-Tide-Male-Hiphop-Ripped-Personality/32891733667.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-24&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
KLV 2018 hole elastic zipper feet Men Slim Biker Denim Skinny Frayed Pants Rip jeans,$15.36 - 17.97,27,21,https://www.aliexpress.com/item/2018-men-s-new-jeans-men-s-hole-elastic-zipper-feet-jeans-Men-Slim-Biker/32869299890.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-25&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
SEAUSLIM Black Baggy Men Straight Pant Big Size 48 42 34 36 Loose Style Jeans,$28.67,27,8,https://www.aliexpress.com/item/Spring-Autumn-Men-Jeans-Pant-Fashion-Designer-Men-Straight-Pant-High-Quality-Big-Size-Loose-Casual/32712595729.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-26&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Jack Jones 2018 NEW camouflage hemming elastic long washing process male jeans,$15.30,27,19,https://www.aliexpress.com/item/Jack-Jones-Brand-2018-NEW-fashion-camouflage-hemming-elastic-long-washing-process-male-jeans-218132590/32897898918.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-27&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
SIMWOOD Jeans For Men Skinny Slim Hole Washed Denim Pencil Pants Stretch Waist,$30.63,26,15,https://www.aliexpress.com/item/SIMWOOD-Brand-Slim-Jeans-For-Men-Skinny-Slim-Hole-Washed-Denim-Pencil-Pants-Stretch-Waist-Jeans/32901230160.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-28&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Classic Jeans Homme Biker Mens Pants Military Spijkerbroek Mannen Pantalones Vaqueros,$23.91,26,23,https://www.aliexpress.com/item/Men-S-Classic-Jeans-Homme-Biker-Mens-Pants-Military-Spijkerbroek-Mannen-Pantalones-Vaqueros-Hombres-Overalls-Masculino/32851753411.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-29&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
ChoiSiTiny Summer Ripped Biker Motorcycle Style Elastic Jeans Slim Fit Washed,$14.44,26,8,https://www.aliexpress.com/item/2017-Summer-Fashion-Ripped-New-Biker-Slim-Jeans-Motorcycle-style-elastic-men-jeans-Slim-Fit-Washed/32798999373.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-30&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Newsosoo Dropshipping Red White Black Ripped Denim Knee Hole Zipper Biker Jeans,$19.00,26,9,https://www.aliexpress.com/item/2016-New-Red-White-Black-Ripped-Knee-Hole-Zipped-Biker-Jeans-Men-Brand-Slim-Sknny-Destroyed/32707863840.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-31&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
MIXLIMITED joggers hip-hop sweatpants solid casual harem pants masculino mens Thicken,$26.74,26,19,https://www.aliexpress.com/item/mens-jogging-sport-pants-new-2016-outdoor-hip-hop-sweatpants-harem-mens-jumpsuit-outdoor-mens-Thicken/32714917104.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-32&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
NIBESSER Knee Holes Ripped Jeans 2019 Designer Slim Fit Washed Destroyed Hi-Street,$13.99,26,10,https://www.aliexpress.com/item/NIBESSER-Knee-Holes-Ripped-Jeans-Men-2019-Brand-Designer-Slim-Fit-Washed-Destroyed-Jeans-Hi-Street/32911739838.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-33&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
YFMDH Jeans for Men Hiphop Trousers 2018 Spring Hole Ripped Jeans Slim Pencil Pants,$7.50 - 8.58,26,5,https://www.aliexpress.com/item/Jeans-for-Men-Hiphop-Trousers-2018-Men-s-Fashion-Spring-Hole-Ripped-Jeans-Slim-Thin-Skinny/32911229085.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-34&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Newsosoo young men pantalon hombre Color printed Skinny jeans design nightclubs,$22.70,26,9,https://www.aliexpress.com/item/New-young-men-jeans-pantalon-hombre-jean-Color-printed-Skinny-jeans-design-nightclubs-singers-slim-pants/32837776446.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-35&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
oldsaints 2018 Spring Autumn 14.5 OZ Old School Denim Levy Vintage Robin Jeans,$55.73,26,14,https://www.aliexpress.com/item/2018-Spring-Autumn-14-5-OZ-Old-School-Denim-Levy-Jeans-Men-High-Quality-Vintage-Robin/32839475747.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-36&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
2018 new men's business and casual jeans Skinny jeans,$16.99,26,0,https://www.aliexpress.com/item/2018-new-men-s-business-and-casual-jeans-Skinny-jeans/32896934814.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-37&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
OKMJS 2018 New Hole Jogger Skinny Jeans Men Biker Distressed Pencil Pant Zipper,$9.50,26,6,https://www.aliexpress.com/item/2018-New-Men-jeans-pants-Hole-Jogger-Skinny-Jeans-Men-Biker-Distressed-Stretch-Denim-Pencil-Pant/32917605222.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-38&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
GMANCL Ripped Biker Jeans 100% Cotton Black skinny Slim Motorcycle Men Vintage Pants,$21.17 - 22.12,26,12,https://www.aliexpress.com/item/High-Quality-Mens-Ripped-Biker-Jeans-100-Cotton-Black-skinny-Slim-Motorcycle-Jeans-Men-Vintage-Hole/32766447940.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-39&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Casual men's jeans tight striped,$14.00,26,2,https://www.aliexpress.com/item/Casual-men-s-jeans-tight-striped-jeans/32932918569.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-40&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Enjeolon brand winter casual long trousers men cotton males Causal blue jeans Pants,$23.65,26,13,https://www.aliexpress.com/item/Enjeolon-brand-winter-quality-casual-long-trousers-men-jeans-pants-men-cotton-jeans-pants-males-Causal/32846943715.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-41&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
UMMEWALO 2018 Black Skinny Jeans Men Designer Ripped Denim Casual Cotton Jeans Homme,$42.99,26,10,https://www.aliexpress.com/item/UMMEWALO-2017-Black-Skinny-Jeans-Men-Designer-Ripped-Denim-Jeans-Casual-Cotton-Stretch-Jean-Male-Slim/32829787408.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-42&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Newsosoo Motorcycle Men Jeans Patchwork Retro Pants Harajuku Biker Slim Classic Denim,$25.65,26,10,https://www.aliexpress.com/item/2016-Motorcycle-Men-Jeans-Painting-Patch-Pants-Harajuku-Biker-Slim-Long-Classic-Loose-Rap-Denim-Jeans/32734586244.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-43&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
mrpick Men Motorcycle Knee Leather Biker Jeans Slim Stretch Elastic Destroyed H0391,$19.68,26,11,https://www.aliexpress.com/item/2017-New-Men-Motorcycle-Leather-Biker-Knee-Jeans-Skinny-Stretch-Elastic-Urban-Classic-Autumn-Winter-Jeans/32812141822.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-44&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
2018 Summer Solid Cotton jeans men red teenagers pantalon homme Skinny male Boy,$13.52,26,5,https://www.aliexpress.com/item/HOT-2018-Fashion-Summer-Solid-Cotton-jeans-men-red-teenagers-pantalon-homme-Skinny-male-leisure-Boy/32864222360.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-45&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
Oeak Ripped Jeans for Men Mid-waist Skinny Jeans High Street Trousers Pencil Pants,$11.20 - 13.99,26,6,https://www.aliexpress.com/item/Oeak-Ripped-Jeans-for-Men-Mid-waist-Skinny-Jeans-High-Street-Trousers-Male-Denim-Pencil-Jeans/32950204854.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-46&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
YUANL·SH Ripped Jeans For Men 42 Skinny Jeans Elastic Biker Jeans Masculino 2018,$26.65 - 27.02,26,10,https://www.aliexpress.com/item/Ripped-Biker-Jeans-For-Men-Size-42-Skinny-Jeans-Elastic-Denim-Biker-Jeans-Masculino-2018-Stretch/32834347855.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=4df08642-31d7-4707-9d0b-9684087bd4af-47&algo_pvid=4df08642-31d7-4707-9d0b-9684087bd4af
hirigin 2018 New Ripped Skinny Biker Jeans Destroyed Frayed Slim Fit Stylish Pant,$8.13 - 8.50,26,1,https://www.aliexpress.com/item/2018-New-Brand-Fashion-Men-s-Ripped-Skinny-Biker-Jeans-Destroyed-Frayed-Slim-Fit-Denim-Pants/32846042988.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-0&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
Autumn Winter Yellow Stripe Spliced Cargo Letter Print Streetwear Hip Hop Jeans,$27.99,26,4,https://www.aliexpress.com/item/Autumn-Winter-Fashion-Men-Jeans-Yellow-Stripe-Spliced-Cargo-Pants-Letter-Print-Streetwear-Hip-Hop-Tapered/32920770765.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-1&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
LASPERAL Male Hip Hop Stripe Elastic Slim Fit Denim Pants Skinny Jeans Men Pencil,$15.34 - 17.27,26,22,https://www.aliexpress.com/item/LASPERAL-Male-Hip-Hop-Stripe-Elastic-Slim-Fit-Denim-Pants-Skinny-Jeans-Men-Stretchy-Pencil-Bottoms/32913785994.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-2&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
Newsosoo Hole Ripped Stretch Destroyed Hip Hop Jean Homme Masculino Design Jeans For,$9.15 - 12.97,26,4,https://www.aliexpress.com/item/New-Men-Jeans-Hole-Ripped-Stretch-Destroyed-Hip-Hop-Jean-Homme-Masculino-Fashion-Design-Men-s/32947569005.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-3&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
GMANCL 2018 Streetwear Hip hop Style Destoryed Biker Jeans Ripped Skinny Casual Men,$16.15 - 16.98,26,2,https://www.aliexpress.com/item/GMANCL-2018-Streetwear-Hip-hop-Style-Men-Destoryed-Biker-Jeans-Ripped-Skinny-Casual-Men-Pleated-Cotton/32868839535.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-4&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
YFMDH Long Pencil Pants Ripped Jeans Slim Spring Hole 2018 Thin Skinny Jeans for Men,$11.31,26,4,https://www.aliexpress.com/item/Long-Pencil-Pants-Ripped-Jeans-Slim-Spring-Hole-2018-Men-s-Fashion-Thin-Skinny-Jeans-for/32924549424.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-5&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
Balplein Summer Blue Color Denim Designer Short Ripped Jeans Dsel Destroyed Mens,$14.69,26,3,https://www.aliexpress.com/item/2017-New-Summer-Blue-Color-Denim-Shorts-Fashion-Designer-Short-Ripped-Jeans-Men-Dsel-Brand-Destroyed/32811981961.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-6&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
JANTOUR winter Warm Fleece thick Stretch Denim Jean Straight male Cotton Pants men,$20.80 - 22.80,26,16,https://www.aliexpress.com/item/winter-Warm-high-quality-Fleece-Men-s-Jeans-thick-Stretch-Denim-Jean-Straight-male-Brand-Cotton/32915748940.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-7&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
REASARD Plus Size Russian Style With Cargo Pocket Baggy Loose Straight Jeans For Men,$40.98,26,19,https://www.aliexpress.com/item/Plus-Size-Russian-Style-Mens-Cargo-Jeans-With-Cargo-Pocket-Baggy-Cargo-Pants-Denim-Black-Realaxed/32883468820.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-8&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
KSTUN Distressed Male Stretch Jeans Black Winter Streetwear Ripped Men Casual Pants,$23.86,25,16,https://www.aliexpress.com/item/KSTUN-Distressed-Male-Stretch-Jeans-Black-Winter-Streetwear-Ripped-Men-Casual-Pants-Slim-Hiphop-Cowboys-Trousers/32921467234.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=d287edfd-b418-44ae-925e-4e6078c5bd62-9&algo_pvid=d287edfd-b418-44ae-925e-4e6078c5bd62
