_id,location,title,price
"ObjectId(""5ef8b87a9b57885c8c5ff155"")",南山区·南山中心 距1号线(罗宝线)-桃园站614m,整租·友邻公寓 1室0厅,3500
"ObjectId(""5ef8b87a9b57885c8c5ff157"")",南山区·南山中心 距9号线-南山书城站93m,整租·缤纷假日豪园 3室2厅,9000
"ObjectId(""5ef8b87a9b57885c8c5ff159"")",龙岗区·丹竹头,整租·英郡年华 2室2厅,4000
"ObjectId(""5ef8b87b9b57885c8c5ff15c"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站1.1km,整租·翡翠星光园 2室2厅,3950
"ObjectId(""5ef8b87b9b57885c8c5ff15e"")",宝安区·新安 距5号线(环中线)-灵芝站688m,整租·灵芝新村 2室2厅,3600
"ObjectId(""5ef8b8899b57885c8c5ff164"")",福田区·石厦 距3号线(龙岗线)-石厦站669m,整租·宏轩大厦 1室1厅,5200
"ObjectId(""5ef8b8899b57885c8c5ff166"")",龙岗区·布吉南岭,整租·南岭花园 2室1厅,2100
"ObjectId(""5ef8b8899b57885c8c5ff168"")",福田区·皇岗 距3号线(龙岗线)-益田站939m,整租·宝田苑 3室1厅,9000
"ObjectId(""5ef8b8999b57885c8c5ff173"")",南山区·蛇口 距2号线(蛇口线)-东角头站846m,整租·半岛城邦花园一期 3室1厅,19000
"ObjectId(""5ef8b8999b57885c8c5ff175"")",南山区·南山中心,整租·阳光华艺大厦 2室1厅,5400
"ObjectId(""5ef8b8999b57885c8c5ff179"")",罗湖区·螺岭,整租·金城华庭 3室1厅,6500
"ObjectId(""5ef8b8a59b57885c8c5ff17f"")",福田区·景田,整租·香蜜新村 2室1厅,5700
"ObjectId(""5ef8b8a59b57885c8c5ff181"")",龙华区·上塘 距4号线(龙华线)-上塘站483m,整租·潜龙曼海宁花园北区 1室0厅,3300
"ObjectId(""5ef8b8a59b57885c8c5ff183"")",龙岗区·横岗 距3号线(龙岗线)-横岗站532m,整租·志健时代广场 1室1厅,2400
"ObjectId(""5ef8b8a69b57885c8c5ff186"")",南山区·科技园 距2号线(蛇口线)-科苑站670m,整租·滨福世纪广场 1室1厅,7100
"ObjectId(""5ef8b8b09b57885c8c5ff18e"")",龙岗区·布吉街 距3号线(龙岗线)-木棉湾站1.1km,整租·文雅豪庭 2室1厅,4300
"ObjectId(""5ef8b8b19b57885c8c5ff191"")",南山区·蛇口 距2号线(蛇口线)-东角头站494m,整租·万科蛇口公馆 2室1厅,6600
"ObjectId(""5ef8b8bf9b57885c8c5ff199"")",龙华区·龙华中心,整租·康华苑 2室1厅,3900
"ObjectId(""5ef8b8bf9b57885c8c5ff19b"")",宝安区·西乡 距1号线(罗宝线)-坪洲站652m,整租·财富港大厦 1室0厅,3000
"ObjectId(""5ef8b8c09b57885c8c5ff19d"")",福田区·梅林,整租·迷你新居福田 1室1厅,4700
"ObjectId(""5ef8b8cb9b57885c8c5ff1a5"")",罗湖区·螺岭 距2号线(蛇口线)-黄贝岭站1.2km,整租·名都大厦 1室0厅,2380
"ObjectId(""5ef8b8cc9b57885c8c5ff1a9"")",福田区·皇岗 距7号线-赤尾站1.1km,整租·皇御苑一期 2室1厅,7700
"ObjectId(""5ef8b8cc9b57885c8c5ff1ab"")",龙华区·上塘,整租·潜龙曼海宁花园北区 1室0厅,3400
"ObjectId(""5ef8b8cc9b57885c8c5ff1ad"")",南山区·南山中心 距2号线(蛇口线)-后海站1.1km,整租·海岸明珠园 3室1厅,10500
"ObjectId(""5ef8b8e09b57885c8c5ff1bf"")",宝安区·福永,整租·华强城 2室2厅,4260
"ObjectId(""5ef8b8ec9b57885c8c5ff1cb"")",龙岗区·丹竹头,整租·中城康桥花园二期 3室2厅,4000
"ObjectId(""5ef8b9059b57885c8c5ff1e0"")",龙岗区·横岗,整租·中海大山地南区 5室2厅 跃层,5000
"ObjectId(""5ef8b9069b57885c8c5ff1e2"")",福田区·福田中心 距1号线(罗宝线)-岗厦站398m,整租·福源大厦 3室1厅,8500
"ObjectId(""5ef8b9139b57885c8c5ff1e9"")",福田区·景田,整租·碧景园 2室2厅,6500
"ObjectId(""5ef8b9149b57885c8c5ff1eb"")",福田区·梅林,整租·尚书苑 2室1厅,7500
"ObjectId(""5ef8b9149b57885c8c5ff1ed"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站602m,整租·龙珠花园B区 2室1厅,3200
"ObjectId(""5ef8b9149b57885c8c5ff1ef"")",南山区·西丽 距7号线-桃源村站206m,整租·梅州大厦 1室0厅,2500
"ObjectId(""5ef8b9149b57885c8c5ff1f1"")",福田区·车公庙,整租·嘉洲华苑 3室1厅,7000
"ObjectId(""5ef8b91f9b57885c8c5ff1f8"")",南山区·科技园 距1号线(罗宝线)-高新园站1.1km,整租·华润城润府一期 3室2厅,12000
"ObjectId(""5ef8b91f9b57885c8c5ff1fa"")",福田区·香梅北 距2号线(蛇口线)-香梅北站601m,整租·七街公馆 2室1厅,5500
"ObjectId(""5ef8b9209b57885c8c5ff1fc"")",福田区·上下沙,整租·花好园 1室0厅,4500
"ObjectId(""5ef8b9209b57885c8c5ff1fe"")",福田区·沙尾,整租·绿景蓝湾半岛 2室1厅,5500
"ObjectId(""5ef8b9219b57885c8c5ff200"")",南山区·南山中心,整租·龙坤居 1室1厅,3600
"ObjectId(""5ef8b9219b57885c8c5ff202"")",宝安区·碧海 距1号线(罗宝线)-西乡站1.1km,整租·碧海君庭 1室1厅,5200
"ObjectId(""5ef8b9309b57885c8c5ff20c"")",宝安区·碧海 距1号线(罗宝线)-坪洲站906m,整租·广兴源圣拿威 2室1厅,4000
"ObjectId(""5ef8b9309b57885c8c5ff20e"")",罗湖区·布心 距5号线(环中线)-布心站802m,整租·山湖居 2室1厅,4500
"ObjectId(""5ef8b9389b57885c8c5ff214"")",福田区·车公庙 距1号线(罗宝线)-车公庙站1.1km,整租·天安社区 1室0厅,3000
"ObjectId(""5ef8b9389b57885c8c5ff216"")",福田区·皇岗 距7号线-赤尾站1.2km,整租·皇御苑一期 1室1厅,4800
"ObjectId(""5ef8b9389b57885c8c5ff218"")",福田区·梅林 距4号线(龙华线)-莲花北站1km,整租·海康大厦 1室0厅,4000
"ObjectId(""5ef8b9389b57885c8c5ff21a"")",南山区·前海 距9号线-荔林站1.1km,整租·诺德假日花园 2室1厅,7300
"ObjectId(""5ef8b9399b57885c8c5ff21d"")",南山区·科技园 距9号线-高新南站623m,整租·深圳湾科技生态园 1室1厅,8500
"ObjectId(""5ef8b9469b57885c8c5ff224"")",龙岗区·龙岗中心城 距3号线(龙岗线)-龙城广场站856m,整租·金地龙城中央二期 1室1厅,2600
"ObjectId(""5ef8b9479b57885c8c5ff227"")",南山区·前海,整租·星海名城六期 3室1厅,15000
"ObjectId(""5ef8b9479b57885c8c5ff229"")",龙岗区·布吉石芽岭,整租·长庆小时代 2室1厅,3300
"ObjectId(""5ef8b9489b57885c8c5ff22b"")",龙岗区·布吉关,整租·中加名园 2室1厅,4000
"ObjectId(""5ef8b9489b57885c8c5ff22d"")",龙岗区·坂田 距5号线(环中线)-五和站972m,整租·信义嘉御山 4室1厅,7600
"ObjectId(""5ef8b9599b57885c8c5ff236"")",南山区·前海 距9号线-荔林站565m,整租·铭筑 3室1厅,10800
"ObjectId(""5ef8b9599b57885c8c5ff238"")",宝安区·桃源居,整租·桃源居十七区 3室1厅,4600
"ObjectId(""5ef8b9599b57885c8c5ff23e"")",龙岗区·坂田,整租·珠江旭景佳园 1室1厅,4300
"ObjectId(""5ef8b96a9b57885c8c5ff243"")",龙岗区·大运新城,整租·阳光天健城 1室0厅,2500
"ObjectId(""5ef8b96a9b57885c8c5ff246"")",南山区·南山中心,整租·阳光里雅居 3室1厅,7300
"ObjectId(""5ef8b96a9b57885c8c5ff248"")",福田区·梅林 距9号线-下梅林站459m,整租·梅林二村 2室2厅,5800
"ObjectId(""5ef8b96b9b57885c8c5ff24b"")",龙岗区·布吉街,整租·布吉中心广场 2室1厅,3800
"ObjectId(""5ef8b96b9b57885c8c5ff24d"")",南山区·前海 距5号线(环中线)-荔湾站916m,整租·佳兆业前海广场一期 3室1厅,8000
"ObjectId(""5ef8b9799b57885c8c5ff25a"")",南山区·蛇口 距2号线(蛇口线)-水湾站513m,整租·海尚国际 3室1厅,7900
"ObjectId(""5ef8b9849b57885c8c5ff261"")",福田区·梅林 距9号线-孖岭站285m,整租·凯丰花园二期 1室0厅,4000
"ObjectId(""5ef8b9849b57885c8c5ff263"")",南山区·后海 距2号线(蛇口线)-后海站1.2km,整租·蔚蓝海岸2期 3室1厅,12000
"ObjectId(""5ef8b9849b57885c8c5ff265"")",罗湖区·螺岭 距1号线(罗宝线)-老街站1.2km,整租·都心名苑 1室1厅,3500
"ObjectId(""5ef8b9859b57885c8c5ff267"")",福田区·竹子林 距1号线(罗宝线)-竹子林站730m,整租·越海家园 1室0厅,4500
"ObjectId(""5ef8b9859b57885c8c5ff26a"")",罗湖区·莲塘,整租·鹏兴花园二期 3室1厅,6800
"ObjectId(""5ef8b9909b57885c8c5ff26f"")",宝安区·宝安中心 距1号线(罗宝线)-宝安中心站493m,整租·天悦龙庭二期 2室1厅,8000
"ObjectId(""5ef8b9909b57885c8c5ff271"")",宝安区·翻身 距1号线(罗宝线)-宝体站1km,整租·富华花园 2室1厅,3300
"ObjectId(""5ef8b9909b57885c8c5ff273"")",龙岗区·布吉关,整租·万科红一期 1室1厅,3800
"ObjectId(""5ef8b9909b57885c8c5ff275"")",盐田区·沙头角,整租·鹏湾花园二村 3室1厅,4500
"ObjectId(""5ef8b9919b57885c8c5ff277"")",龙岗区·龙岗中心城,招商依山郡 1室0厅,1800
"ObjectId(""5ef8b9919b57885c8c5ff279"")",南山区·南山中心,整租·金田花园 2室1厅,5600
"ObjectId(""5ef8b9989b57885c8c5ff27e"")",龙华区·红山,整租·中航天逸 4室1厅,12800
"ObjectId(""5ef8b9989b57885c8c5ff281"")",龙华区·梅林关 距4号线(龙华线)-民乐站499m,整租·书香门第上河坊 1室2厅,3500
"ObjectId(""5ef8b9999b57885c8c5ff284"")",龙华区·龙华中心 距4号线(龙华线)-清湖站526m,整租·美丽365花园 3室2厅,5000
"ObjectId(""5ef8b9a19b57885c8c5ff28b"")",龙华区·民治,整租·世纪春城三期6号地 2室1厅,4000
"ObjectId(""5ef8b9a19b57885c8c5ff28d"")",龙岗区·龙岗中心城,整租·岸上林居 4室1厅,3500
"ObjectId(""5ef8b9a29b57885c8c5ff28f"")",南山区·红树湾,整租·中信红树湾南区 5室1厅,31000
"ObjectId(""5ef8b9a29b57885c8c5ff291"")",龙岗区·横岗,整租·卓越城市中心花园 5室2厅,8000
"ObjectId(""5ef8b9a29b57885c8c5ff293"")",南山区·前海 距5号线(环中线)-荔湾站1.1km,整租·佳兆业前海广场一期 3室1厅,7000
"ObjectId(""5ef8b9a29b57885c8c5ff295"")",南山区·蛇口,整租·花园城五期 2室1厅,9000
"ObjectId(""5ef8b9b39b57885c8c5ff29c"")",宝安区·宝安中心 距1号线(罗宝线)-新安站1km,整租·鸿荣源·壹方中心|玖誉 1室1厅,11000
"ObjectId(""5ef8b9b39b57885c8c5ff29f"")",宝安区·松岗,整租·畔山御景花园 1室1厅,2200
"ObjectId(""5ef8b9b49b57885c8c5ff2a1"")",南山区·科技园 距1号线(罗宝线)-高新园站213m,整租·华润城万象府 1室2厅,17000
"ObjectId(""5ef8b9b49b57885c8c5ff2a3"")",宝安区·新安,整租·裕安花园 2室1厅,3800
"ObjectId(""5ef8b9bd9b57885c8c5ff2a7"")",南山区·西丽 距7号线-桃源村站710m,整租·桃源村一期 3室1厅,6600
"ObjectId(""5ef8b9bd9b57885c8c5ff2a9"")",宝安区·新安,整租·岭下花园 3室1厅,4100
"ObjectId(""5ef8b9c69b57885c8c5ff2b5"")",福田区·梅林,整租·锦林新居 2室2厅,5000
"ObjectId(""5ef8b9c69b57885c8c5ff2b7"")",罗湖区·黄贝岭,整租·中山花园大厦 3室2厅,6100
"ObjectId(""5ef8b9c79b57885c8c5ff2bb"")",龙岗区·布吉大芬 距3号线(龙岗线)-大芬站847m,整租·中兆花园 2室1厅,2700
"ObjectId(""5ef8b9d19b57885c8c5ff2c0"")",龙岗区·布吉水径,整租·尚水天成 3室1厅,6000
"ObjectId(""5ef8b9d19b57885c8c5ff2c4"")",南山区·南山中心 距9号线-南山书城站287m,整租·鸿瑞花园 3室2厅,9800
"ObjectId(""5ef8b9d29b57885c8c5ff2c7"")",宝安区·福永 距11号线-福永站870m,整租·金域豪庭 2室1厅,4400
"ObjectId(""5ef8b9dc9b57885c8c5ff2cc"")",龙岗区·布吉南岭,整租·阳光翠园 2室1厅,2800
"ObjectId(""5ef8b9dc9b57885c8c5ff2ce"")",龙华区·红山,整租·金地上塘道一期 2室1厅,4600
"ObjectId(""5ef8b9dc9b57885c8c5ff2d0"")",宝安区·宝安中心 距1号线(罗宝线)-新安站1.1km,整租·西城上筑花园 3室1厅 错层,7300
"ObjectId(""5ef8b9dc9b57885c8c5ff2d2"")",宝安区·翻身 距5号线(环中线)-翻身站766m,整租·海韵花园 2室1厅,5300
"ObjectId(""5ef8b9dd9b57885c8c5ff2d4"")",福田区·香梅北,整租·深房传麒景苑 1室1厅,6000
"ObjectId(""5ef8b9e59b57885c8c5ff2de"")",南山区·南头,整租·中山颐景花园一期 2室2厅,7300
"ObjectId(""5ef8b9f19b57885c8c5ff2e8"")",宝安区·西乡 距1号线(罗宝线)-西乡站912m,整租·金港华庭 2室1厅,3000
"ObjectId(""5ef8b9f29b57885c8c5ff2ea"")",南山区·后海 距9号线-南油站330m,整租·现代城梦想家园 1室0厅,3400
"ObjectId(""5ef8b9f29b57885c8c5ff2ed"")",龙岗区·龙岗中心城,整租·水蓝湾 2室1厅,2800
"ObjectId(""5ef8b9f89b57885c8c5ff2f0"")",宝安区·西乡,整租·双龙花园 3室2厅,3600
"ObjectId(""5ef8b9f99b57885c8c5ff2f2"")",福田区·梅林 距4号线(龙华线)-上梅林站231m,整租·御锦公馆 1室1厅,4300
"ObjectId(""5ef8b9f99b57885c8c5ff2f4"")",南山区·南头 距1号线(罗宝线)-桃园站680m,整租·四季丽晶 1室1厅,5900
"ObjectId(""5ef8b9f99b57885c8c5ff2f6"")",福田区·华强北 距2号线(蛇口线)-华强北站302m,整租·航苑大厦 2室1厅,7500
"ObjectId(""5ef8b9f99b57885c8c5ff2f8"")",福田区·梅林 距9号线-梅村站50m,整租·荔园阁 1室1厅,4000
"ObjectId(""5ef8ba089b57885c8c5ff304"")",福田区·皇岗 距4号线(龙华线)-福田口岸站731m,整租·骏皇名居 2室1厅,6100
"ObjectId(""5ef8ba179b57885c8c5ff30f"")",龙岗区·龙岗中心城 距3号线(龙岗线)-爱联站94m,整租·名居广场 3室2厅,4500
"ObjectId(""5ef8ba2d9b57885c8c5ff322"")",罗湖区·清水河,整租·龙园山庄 3室1厅,3700
"ObjectId(""5ef8ba419b57885c8c5ff336"")",龙岗区·布吉街,整租·布吉中心花园 2室1厅,4000
"ObjectId(""5ef8ba419b57885c8c5ff338"")",罗湖区·春风路 距9号线-人民南站210m,整租·佳宁娜广场 2室1厅,5500
"ObjectId(""5ef8ba529b57885c8c5ff33f"")",福田区·皇岗 距7号线-皇岗村站163m,整租·高发城驰苑 2室2厅,7300
"ObjectId(""5ef8ba529b57885c8c5ff341"")",罗湖区·黄贝岭 距2号线(蛇口线)-黄贝岭站362m,整租·丹枫白露城东1号 2室1厅,6800
"ObjectId(""5ef8ba529b57885c8c5ff343"")",龙华区·观澜,整租·万科九龙山 4室2厅,4300
"ObjectId(""5ef8ba529b57885c8c5ff345"")",宝安区·松岗,整租·满京华云著一期 3室2厅,3380
"ObjectId(""5ef8ba529b57885c8c5ff347"")",南山区·前海 距5号线(环中线)-荔湾站974m,整租·佳兆业前海广场二期 3室1厅,8300
"ObjectId(""5ef8ba5f9b57885c8c5ff351"")",罗湖区·银湖 距9号线-泥岗站498m,整租·金湖花园B区 2室1厅,4400
"ObjectId(""5ef8ba669b57885c8c5ff35a"")",宝安区·西乡 距1号线(罗宝线)-坪洲站267m,整租·白金假日公寓 1室1厅,3600
"ObjectId(""5ef8ba669b57885c8c5ff35c"")",南山区·南山中心 距1号线(罗宝线)-桃园站614m,整租·友邻公寓 1室1厅,5000
"ObjectId(""5ef8ba679b57885c8c5ff35e"")",龙岗区·坂田,整租·珠江旭景佳园 2室1厅,5100
"ObjectId(""5ef8ba719b57885c8c5ff365"")",南山区·蛇口,整租·栖游家园 2室1厅,8000
"ObjectId(""5ef8ba719b57885c8c5ff367"")",罗湖区·罗湖口岸 距9号线-人民南站202m,整租·新银座华庭 1室0厅,2850
"ObjectId(""5ef8ba719b57885c8c5ff369"")",宝安区·桃源居,整租·桃源居十六区 3室2厅,3000
"ObjectId(""5ef8ba719b57885c8c5ff36b"")",南山区·南山中心 距9号线-南油站665m,整租·百富大厦南山区 1室1厅,4750
"ObjectId(""5ef8ba7d9b57885c8c5ff372"")",宝安区·碧海,整租·槟城西岸 1室1厅 跃层,3000
"ObjectId(""5ef8ba7d9b57885c8c5ff377"")",宝安区·福永,整租·碧桂园领寓 2室1厅,3500
"ObjectId(""5ef8ba7e9b57885c8c5ff37a"")",南山区·科技园,整租·松坪村菊苑 3室2厅,6000
"ObjectId(""5ef8ba8a9b57885c8c5ff381"")",南山区·西丽 距7号线-桃源村站176m,整租·皇庭香格里花园 3室2厅,7000
"ObjectId(""5ef8ba8a9b57885c8c5ff383"")",龙岗区·龙岗双龙 距3号线(龙岗线)-双龙站557m,整租·一城峰景 1室0厅,1500
"ObjectId(""5ef8ba8a9b57885c8c5ff385"")",罗湖区·地王,整租·鸿翔花园 1室0厅,3300
"ObjectId(""5ef8ba8a9b57885c8c5ff387"")",福田区·八卦岭,整租·城市主场 2室1厅,7200
"ObjectId(""5ef8ba9c9b57885c8c5ff394"")",罗湖区·万象城 距1号线(罗宝线)-国贸站532m,整租·城市天地广场 1室1厅,4200
"ObjectId(""5ef8baac9b57885c8c5ff39d"")",龙岗区·横岗,整租·中海大山地北区 2室1厅,3600
"ObjectId(""5ef8baad9b57885c8c5ff39f"")",龙华区·龙华新区,整租·丰润花园 2室1厅,3800
"ObjectId(""5ef8baad9b57885c8c5ff3a2"")",南山区·西丽 距7号线-桃源村站736m,整租·水木华庭 3室2厅,8500
"ObjectId(""5ef8baad9b57885c8c5ff3a4"")",福田区·园岭,整租·荔湖花苑 3室1厅,10360
"ObjectId(""5ef8baba9b57885c8c5ff3ac"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站351m,整租·龙珠花园A区 2室2厅,3700
"ObjectId(""5ef8baba9b57885c8c5ff3ae"")",福田区·皇岗 距4号线(龙华线)-福民站255m,整租·紫光名苑 2室1厅,6300
"ObjectId(""5ef8baba9b57885c8c5ff3b0"")",福田区·梅林 距4号线(龙华线)-莲花北站704m,整租·华茂苑 3室1厅,6100
"ObjectId(""5ef8babb9b57885c8c5ff3b3"")",龙岗区·横岗,整租·中海怡美山庄 3室1厅 跃层,3400
"ObjectId(""5ef8babb9b57885c8c5ff3b5"")",龙华区·民治,整租·春华四季园二期 4室2厅 复式,7800
"ObjectId(""5ef8bac79b57885c8c5ff3bb"")",南山区·南山中心 距9号线-南山书城站492m,整租·海印长城 2室2厅,9000
"ObjectId(""5ef8bac79b57885c8c5ff3bd"")",盐田区·沙头角,整租·海山道1号 2室1厅,3960
"ObjectId(""5ef8bac79b57885c8c5ff3c1"")",宝安区·新安 距5号线(环中线)-灵芝站381m,整租·裕安花园 1室1厅,2800
"ObjectId(""5ef8bac79b57885c8c5ff3c3"")",罗湖区·黄贝岭,整租·深业东岭 1室0厅,3900
"ObjectId(""5ef8bad49b57885c8c5ff3c9"")",福田区·百花,整租·长乐花园 2室1厅,6600
"ObjectId(""5ef8bad49b57885c8c5ff3cb"")",南山区·南山中心 距2号线(蛇口线)-后海站944m,整租·海印长城 3室2厅,10800
"ObjectId(""5ef8bad59b57885c8c5ff3cf"")",罗湖区·百仕达,整租·华达园公寓 1室0厅,2950
"ObjectId(""5ef8badb9b57885c8c5ff3d7"")",南山区·前海 距9号线-荔林站913m,整租·鼎太风华七期 2室1厅,5500
"ObjectId(""5ef8badc9b57885c8c5ff3d9"")",南山区·后海 距9号线-南油站774m,整租·信和自由广场 2室1厅,6800
"ObjectId(""5ef8badc9b57885c8c5ff3db"")",南山区·科技园 距1号线(罗宝线)-深大站990m,整租·阳光粤海 1室1厅,6400
"ObjectId(""5ef8badc9b57885c8c5ff3dd"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站206m,整租·佳兆业大都汇 1室0厅,2400
"ObjectId(""5ef8baea9b57885c8c5ff3e5"")",坪山区·坪山,整租·奥园翡翠东湾 3室2厅,3000
"ObjectId(""5ef8bb0f9b57885c8c5ff402"")",龙岗区·龙岗中心城 距3号线(龙岗线)-龙城广场站185m,整租·东方明珠城 3室1厅,4300
"ObjectId(""5ef8bb1e9b57885c8c5ff412"")",宝安区·宝安中心,整租·风临洲 2室1厅,5800
"ObjectId(""5ef8bb289b57885c8c5ff417"")",罗湖区·翠竹,整租·明德公馆 1室1厅,4000
"ObjectId(""5ef8bb299b57885c8c5ff41b"")",福田区·八卦岭 距9号线-园岭站290m,整租·旭飞花园 1室0厅,2300
"ObjectId(""5ef8bb299b57885c8c5ff41d"")",南山区·西丽 距7号线-珠光站766m,整租·塘朗雅苑 1室1厅,3300
"ObjectId(""5ef8bb299b57885c8c5ff41f"")",南山区·南山中心 距11号线-南山站489m,整租·南海大厦 2室1厅,5200
"ObjectId(""5ef8bb2a9b57885c8c5ff421"")",福田区·上下沙 距7号线-上沙站572m,整租·金地花园 1室0厅,2500
"ObjectId(""5ef8bb2f9b57885c8c5ff424"")",南山区·大学城 距5号线(环中线)-塘朗站104m,整租·塘朗城 1室0厅,4800
"ObjectId(""5ef8bb309b57885c8c5ff426"")",龙华区·红山,整租·华业玫瑰四季馨园一期 2室1厅,5800
"ObjectId(""5ef8bb309b57885c8c5ff428"")",南山区·大学城 距7号线-西丽湖站518m,整租·丽岛茗园 1室1厅,3300
"ObjectId(""5ef8bb309b57885c8c5ff42b"")",宝安区·西乡 距1号线(罗宝线)-坪洲站569m,整租·财富港大厦 2室1厅,4200
"ObjectId(""5ef8bb309b57885c8c5ff42d"")",南山区·后海 距9号线-南油站405m,整租·南油B区 1室0厅,2650
"ObjectId(""5ef8bb3f9b57885c8c5ff43b"")",罗湖区·莲塘,整租·金色年华家园 1室1厅,3400
"ObjectId(""5ef8bb539b57885c8c5ff44b"")",宝安区·桃源居,整租·桃源居十六区 3室1厅,3000
"ObjectId(""5ef8bb539b57885c8c5ff44d"")",龙华区·民治 距5号线(环中线)-民治站840m,整租·梅花新园 2室2厅,4300
"ObjectId(""5ef8bb9c9b57885c8c5ff485"")",宝安区·西乡,整租·海湾明珠 3室2厅,6600
"ObjectId(""5ef8bb9c9b57885c8c5ff48a"")",龙岗区·布吉关,整租·京南华庭 1室1厅,3000
"ObjectId(""5ef8bb9d9b57885c8c5ff48c"")",南山区·南山中心 距9号线-南油站500m,整租·世纪广场 3室1厅,6600
"ObjectId(""5ef8bba49b57885c8c5ff491"")",光明区·公明,整租·新地中央 1室1厅,2900
"ObjectId(""5ef8bba49b57885c8c5ff493"")",南山区·蛇口 距9号线-南油站954m,整租·花园城一期 2室1厅,6900
"ObjectId(""5ef8bba49b57885c8c5ff495"")",龙岗区·布吉水径 距5号线(环中线)-上水径站978m,整租·中海怡翠山庄四期 3室1厅,4500
"ObjectId(""5ef8bba59b57885c8c5ff497"")",宝安区·西乡,整租·合正汇一城 4室2厅,7200
"ObjectId(""5ef8bba59b57885c8c5ff499"")",龙华区·红山,整租·日出印象一期 3室2厅,5200
"ObjectId(""5ef8bbb29b57885c8c5ff4a1"")",龙华区·民治,整租·潜龙鑫茂花园C区 1室0厅,2000
"ObjectId(""5ef8bbb29b57885c8c5ff4a3"")",南山区·后海 距9号线-南油站494m,整租·钜建大厦 2室2厅,7000
"ObjectId(""5ef8bbb29b57885c8c5ff4a5"")",龙岗区·大运新城,整租·中海康城花园二期 3室1厅,3600
"ObjectId(""5ef8bbb39b57885c8c5ff4a7"")",龙华区·红山,整租·绿景公馆1866南区 3室1厅,7000
"ObjectId(""5ef8bbc39b57885c8c5ff4af"")",宝安区·翻身,整租·深宝花园 2室2厅,4800
"ObjectId(""5ef8bbc39b57885c8c5ff4b2"")",南山区·南山中心 距11号线-南山站485m,整租·万象新园 3室1厅,7600
"ObjectId(""5ef8bbc39b57885c8c5ff4b4"")",南山区·南山中心 距1号线(罗宝线)-桃园站504m,整租·愉康花园 2室1厅,5000
"ObjectId(""5ef8bbc39b57885c8c5ff4b6"")",南山区·后海 距9号线-南油站498m,整租·南油B区 1室0厅,3900
"ObjectId(""5ef8bbce9b57885c8c5ff4bf"")",龙岗区·龙岗中心城,整租·东方明珠城 2室1厅,3300
"ObjectId(""5ef8bbcf9b57885c8c5ff4c2"")",罗湖区·地王,整租·京基一百大厦 1室0厅,3600
"ObjectId(""5ef8bbcf9b57885c8c5ff4c4"")",龙华区·红山 距4号线(龙华线)-红山站821m,整租·汇龙湾 3室2厅,6500
"ObjectId(""5ef8bbcf9b57885c8c5ff4c6"")",福田区·景田 距2号线(蛇口线)-景田站405m,整租·景田南小区 3室2厅,6600
"ObjectId(""5ef8bbd59b57885c8c5ff4cb"")",罗湖区·银湖 距9号线-泥岗站489m,整租·金湖花园B区 3室1厅,5500
"ObjectId(""5ef8bbd69b57885c8c5ff4ce"")",南山区·蛇口,整租·海月花园一期 2室1厅,8200
"ObjectId(""5ef8bbd69b57885c8c5ff4d0"")",宝安区·新安,整租·文汇学校教师家属楼 2室2厅,5500
"ObjectId(""5ef8bbd69b57885c8c5ff4d2"")",龙华区·上塘 距4号线(龙华线)-上塘站269m,整租·中海锦城 3室1厅,6800
"ObjectId(""5ef8bbe69b57885c8c5ff4dd"")",罗湖区·清水河 距3号线(龙岗线)-水贝站652m,整租·丰湖花园 2室1厅,4900
"ObjectId(""5ef8bbe79b57885c8c5ff4df"")",宝安区·新安,整租·33区商住楼宝安区 2室1厅,4000
"ObjectId(""5ef8bbe79b57885c8c5ff4e1"")",罗湖区·布心,整租·雍翠华府 3室1厅,6000
"ObjectId(""5ef8bbe79b57885c8c5ff4e3"")",龙华区·红山 距4号线(龙华线)-红山站383m,整租·龙光玖钻 2室1厅,4700
"ObjectId(""5ef8bbef9b57885c8c5ff4e7"")",龙华区·梅林关 距4号线(龙华线)-白石龙站598m,整租·星河盛世 4室2厅,13800
"ObjectId(""5ef8bbef9b57885c8c5ff4e9"")",南山区·前海 距9号线-荔林站1.2km,整租·太子山庄 3室1厅,7500
"ObjectId(""5ef8bbef9b57885c8c5ff4eb"")",罗湖区·布心 距3号线(龙岗线)-水贝站919m,整租·松泉公寓 1室0厅,2000
"ObjectId(""5ef8bbef9b57885c8c5ff4ed"")",福田区·皇岗 距4号线(龙华线)-福田口岸站688m,整租·港田花园 2室1厅,6400
"ObjectId(""5ef8bbf09b57885c8c5ff4ef"")",龙岗区·布吉街,整租·德福花园 1室1厅,2000
"ObjectId(""5ef8bbf09b57885c8c5ff4f1"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站1.2km,整租·翡翠星光园 1室1厅,2900
"ObjectId(""5ef8bbfb9b57885c8c5ff4f7"")",福田区·皇岗 距4号线(龙华线)-福田口岸站463m,整租·金地名津 1室1厅,4900
"ObjectId(""5ef8bbfc9b57885c8c5ff4f9"")",龙岗区·平湖,整租·卓越星源 2室1厅,3300
"ObjectId(""5ef8bbfc9b57885c8c5ff4fb"")",南山区·西丽 距7号线-珠光站458m,整租·龙都名园 2室1厅,5000
